run,run_group,sample_ii,current_nA,eventno,evt,stave,stave_idx,event_b_n_selected,event_b_downstream_any,event_b2_selected,event_b_max_amp,even_amp,even_peak,even_pos_charge,even_baseline,even_baseline_rms,q_tail,half_width,saturation_depth,target_odd_neg_amp,target_odd_pos_charge,target_rate,pred_rate_traditional,rate_residual_pp,rate_residual_shuffled_pp,b_multi_frac,b_downstream_frac,b2_share,log_even_amp,log_even_pos_charge,log_event_b_max_amp,saturation_bin,q_template_bin,baseline_taxon,geometry_support,log_target_charge,log_charge_residual_even_minus_odd,depth_idx,dominant_veto_family
44,sample_i_analysis,0,20.0,144,16146,B6,2,2,1,1,2701.0,2701.0,9,19084.0,6907.0,4.7958317,0.60736746,7,0.0,2701.0,19403.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.901377,9.856606,7.901377353792616,none,q4,mid,B6_n2,9.873182972271273,-0.016577442486116922,2,accepted
44,sample_i_analysis,0,20.0,146,16148,B2,0,1,0,1,1364.5,1364.5,7,9537.0,6751.5,1.5,0.40725595,7,0.0,1363.0,9614.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.2185435,9.162934,7.2185433401483925,none,q1,quiet,B2_n1,9.170975648453906,-0.008041345170214598,0,accepted
44,sample_i_analysis,0,20.0,148,16150,B2,0,1,0,1,6940.5,6940.5,6,57319.0,6741.5,62.527992,0.47699717,8,3140.5,6871.5,58184.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.845129,10.9563875,8.845129097015164,high,q2,wide,B2_n1,10.971365681834376,-0.014978161997950323,0,accepted
44,sample_i_analysis,0,20.0,149,16151,B2,0,1,0,1,8506.0,8506.0,5,65308.0,6739.0,114.08878,0.44620875,7,4706.0,8394.0,66330.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.048527,11.08687,9.04852707581358,high,q2,wide,B2_n1,11.1023975625196,-0.015527369038155214,0,accepted
44,sample_i_analysis,0,20.0,153,16153,B2,0,1,0,1,5325.5,5325.5,6,46080.0,6733.5,7.0887237,0.50101995,10,1525.5,5317.5,47251.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.580262,10.738134,8.580261882883221,high,q3,wide,B2_n1,10.763229096719098,-0.025094712563824118,0,accepted
44,sample_i_analysis,0,20.0,154,16154,B2,0,1,0,1,2267.0,2267.0,7,17030.0,6731.0,13.313527,0.3772754,8,0.0,2256.0,17084.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.7262125,9.742732,7.726212650507529,none,q1,wide,B2_n1,9.745897631961357,-0.003165583926689308,0,accepted
44,sample_i_analysis,0,20.0,157,16157,B2,0,1,0,1,2393.0,2393.0,7,17181.0,6743.0,4.8218255,0.389209,8,0.0,2388.5,17344.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.780303,9.751559,7.780303087908373,none,q1,mid,B2_n1,9.761001904239372,-0.009442646732047422,0,accepted
44,sample_i_analysis,0,20.0,158,16158,B2,0,1,0,1,1710.0,1710.0,8,12400.0,6751.0,1.3228756,0.46169356,7,0.0,1708.5,12560.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4442487,9.425452,7.444248649496705,none,q2,quiet,B2_n1,9.438272440022189,-0.012820207661349059,0,accepted
44,sample_i_analysis,0,20.0,167,16166,B2,0,1,0,1,4795.0,4795.0,7,42278.0,6767.0,14.43087,0.55615216,10,995.0,4795.0,43598.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.475329,10.652022,8.475328987317539,mid,q4,wide,B2_n1,10.68276655672536,-0.030744194969988925,0,accepted
44,sample_i_analysis,0,20.0,171,16169,B2,0,1,0,1,1699.5,1699.5,2,2972.0,12131.5,2831.5435,0.0,2,0.0,1219.5,2012.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4380894,7.99699,7.438089369136171,none,q1,wide,B2_n1,7.60688453121963,0.39010567263779183,0,accepted
44,sample_i_analysis,0,20.0,172,16170,B2,0,3,1,1,9087.5,9087.5,5,54976.0,6738.5,65.27442,0.5675022,5,5287.5,9580.5,76884.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.1146555,10.914652,9.114655121841775,high,q4,wide,B2_n3,11.250053071427022,-0.33540120069948287,0,accepted
44,sample_i_analysis,0,20.0,172,16170,B4,1,3,1,1,9087.5,3262.0,6,28928.0,7008.0,48.28043,0.42778623,8,0.0,3213.0,28584.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.0900955,10.272565,9.114655121841775,none,q1,wide,B4_n3,10.260602399703245,0.011962488297243112,1,accepted
44,sample_i_analysis,0,20.0,172,16170,B6,2,3,1,1,9087.5,3740.5,6,35140.0,6933.5,2.3979158,0.512436,9,0.0,3740.5,35934.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.2269745,10.467095,9.114655121841775,none,q3,mid,B6_n3,10.489439201492518,-0.022343826431482583,2,accepted
44,sample_i_analysis,0,20.0,174,16171,B2,0,1,0,1,4691.0,4691.0,7,42276.0,6773.0,6.8738637,0.57992715,10,891.0,4691.0,43705.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.453401,10.651975,8.453401058328458,mid,q4,wide,B2_n1,10.685217791014587,-0.033243112975036126,0,accepted
44,sample_i_analysis,0,20.0,177,16174,B2,0,1,0,1,5949.5,5949.5,6,51097.0,6807.5,3.2787192,0.5214396,12,2149.5,5949.0,52939.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.691063,10.841481,8.691062461395209,high,q4,mid,B2_n1,10.876895586294037,-0.0354143774927671,0,accepted
44,sample_i_analysis,0,20.0,179,16176,B2,0,1,0,1,3194.5,3194.5,6,25942.0,6728.5,59.26424,0.36589316,7,0.0,3135.0,25290.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.069186,10.163619,8.069185860042397,none,q1,wide,B2_n1,10.13816433966401,0.025454701778860667,0,accepted
44,sample_i_analysis,0,20.0,180,16177,B2,0,1,0,1,1521.5,1521.5,7,11032.0,6770.5,13.294736,0.37817258,7,0.0,1521.5,11124.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.327452,9.308556,7.327451969337026,none,q1,wide,B2_n1,9.316860215353856,-0.008304612326512029,0,accepted
44,sample_i_analysis,0,20.0,185,16182,B2,0,1,0,1,5723.0,5723.0,6,49448.0,6750.0,4.6636896,0.5328426,12,1923.0,5721.5,51193.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.652248,10.808677,8.652248422409103,high,q4,mid,B2_n1,10.843358082930738,-0.03468136326521076,0,accepted
44,sample_i_analysis,0,20.0,190,16187,B2,0,1,0,1,4361.0,4361.0,4,35783.0,7404.0,2003.8356,0.3086382,9,561.0,2127.0,9198.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.380457,10.485229,8.380456667842767,mid,q1,wide,B2_n1,9.126741348099868,1.3584871904133156,0,accepted
44,sample_i_analysis,0,20.0,191,16188,B2,0,1,0,1,5760.0,5760.0,6,49803.0,6794.0,8.01561,0.5249885,12,1960.0,5760.0,51589.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.658692,10.81583,8.658692753689937,high,q4,wide,B2_n1,10.851063750449358,-0.035233519736467045,0,accepted
44,sample_i_analysis,0,20.0,195,16192,B2,0,1,0,1,1222.0,1222.0,8,8376.0,6733.0,5.267827,0.42705348,7,0.0,1217.5,8429.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.108244,9.033126,7.108244139731541,none,q1,wide,B2_n1,9.039433419997481,-0.0063075426171099735,0,accepted
44,sample_i_analysis,0,20.0,196,16193,B2,0,1,0,1,3867.5,3867.5,7,32822.0,6733.5,3.0413814,0.5385412,8,67.5,3866.5,33564.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.260364,10.398854,8.260363582447221,low,q4,mid,B2_n1,10.42120934298996,-0.022355087313689737,0,accepted
44,sample_i_analysis,0,20.0,197,16193,B2,0,1,0,1,9067.0,9067.0,6,64858.0,6777.0,21.142374,0.4564279,6,5267.0,9048.0,68153.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.112397,11.079955,9.112396727646056,high,q2,wide,B2_n1,11.129510456698723,-0.04955535568553948,0,accepted
44,sample_i_analysis,0,20.0,198,16194,B2,0,3,1,1,3350.5,3350.5,6,28027.0,6736.5,17.867569,0.42555392,8,0.0,3332.0,28136.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.116865,10.240924,8.116864867413225,none,q1,wide,B2_n3,10.244805174153818,-0.003881292623056254,0,accepted
44,sample_i_analysis,0,20.0,198,16194,B4,1,3,1,1,3350.5,3134.0,9,27177.0,7018.0,30.157917,0.42190087,8,0.0,3104.5,27117.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.050065,10.210126,8.116864867413225,none,q1,wide,B4_n3,10.20791611646652,0.0022098066902174196,1,accepted
44,sample_i_analysis,0,20.0,198,16194,B6,2,3,1,1,3350.5,2498.5,7,18386.0,6922.5,3.640055,0.42189708,7,0.0,2495.0,18567.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.823446,9.8193445,8.116864867413225,none,q1,mid,B6_n3,9.829141090407472,-0.00979656983862398,2,accepted
44,sample_i_analysis,0,20.0,202,16197,B2,0,1,0,1,5360.0,5360.0,6,47630.0,6742.0,7.1589108,0.51356286,11,1560.0,5353.0,48995.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.5867195,10.771218,8.586719254064848,high,q3,wide,B2_n1,10.79947353106992,-0.028255231204196818,0,accepted
44,sample_i_analysis,0,20.0,203,16198,B2,0,1,0,1,9048.5,9048.5,6,64361.0,6760.5,3.968627,0.46172372,6,5248.5,9048.5,68007.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.110354,11.072263,9.110354277100257,high,q2,mid,B2_n1,11.127365920036636,-0.0551031560595856,0,accepted
44,sample_i_analysis,0,20.0,212,16207,B2,0,1,0,1,5234.5,5234.5,6,45574.0,6755.5,7.826238,0.5072629,10,1434.5,5226.5,46753.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.563026,10.727093,8.56302660775941,mid,q3,wide,B2_n1,10.75263370378095,-0.02554096086102753,0,accepted
44,sample_i_analysis,0,20.0,215,16210,B2,0,1,0,1,5726.5,5726.5,6,50524.0,6843.5,30.8099,0.4803064,10,1926.5,5710.5,51760.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.65286,10.830204,8.65285980283777,high,q3,wide,B2_n1,10.854372929174783,-0.0241689191650174,0,accepted
44,sample_i_analysis,0,20.0,218,16213,B2,0,1,0,1,2022.5,2022.5,8,14997.0,6720.5,4.2720017,0.4864973,7,0.0,2022.5,15266.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.6120896,9.615605,7.612089648932647,none,q3,mid,B2_n1,9.633383412358416,-0.017778058049334078,0,accepted
44,sample_i_analysis,0,20.0,219,16214,B2,0,1,0,1,1692.0,1692.0,7,11844.0,6734.0,41.51807,0.3026849,7,0.0,1653.5,11327.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4336667,9.379577,7.433666540166168,none,q1,wide,B2_n1,9.334944535200712,0.04463214784372127,0,accepted
44,sample_i_analysis,0,20.0,220,16215,B2,0,1,0,1,1792.5,1792.5,0,2064.0,11628.5,958.03015,0.0,1,0.0,686.0,829.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4913664,7.632401,7.491366572473775,none,q1,wide,B2_n1,6.720220155135295,0.9121808343971756,0,accepted
44,sample_i_analysis,0,20.0,224,16218,B2,0,1,0,1,7003.5,7003.5,6,57275.0,6749.5,2.598076,0.50044525,8,3203.5,7001.5,59775.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.854165,10.95562,8.854165303079101,high,q3,mid,B2_n1,10.998342792326525,-0.04272298031480659,0,accepted
44,sample_i_analysis,0,20.0,234,16227,B2,0,1,0,1,5847.5,5847.5,6,49840.0,6730.5,11.434597,0.5118981,11,2047.5,5834.5,51255.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.67377,10.816573,8.673769498458334,high,q3,wide,B2_n1,10.844568453217502,-0.02799531021213042,0,accepted
44,sample_i_analysis,0,20.0,236,16229,B2,0,1,0,1,2929.0,2929.0,7,21047.0,6777.0,7.29726,0.4381147,7,0.0,2927.0,21342.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.982416,9.954514,7.982416346827733,none,q1,wide,B2_n1,9.96843224117651,-0.013918691371822334,0,accepted
44,sample_i_analysis,0,20.0,237,16230,B2,0,1,0,1,7153.0,7153.0,7,56501.0,6742.0,1.118034,0.5300083,8,3353.0,7152.5,59860.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.875287,10.942014,8.875287128108383,high,q4,quiet,B2_n1,10.99976378140669,-0.05775004086713942,0,accepted
44,sample_i_analysis,0,20.0,238,16231,B2,0,1,0,1,2062.5,2062.5,5,14343.0,6794.5,360.03436,0.21452974,7,0.0,1685.0,9824.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.6316743,9.571017,7.631674118208836,none,q1,wide,B2_n1,9.192583650386924,0.3784336149329004,0,accepted
44,sample_i_analysis,0,20.0,244,16236,B2,0,1,0,1,7637.5,7637.5,7,58505.0,6774.5,9.367497,0.5037689,7,3837.5,7637.5,61763.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.940825,10.976868,8.940825603479851,high,q3,wide,B2_n1,11.031059758648457,-0.05419208286720689,0,accepted
44,sample_i_analysis,0,20.0,246,16238,B2,0,1,0,1,3535.0,3535.0,3,8182.0,11761.0,3680.9697,0.0,2,0.0,1211.5,1770.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.170468,9.009692,8.170468578330674,none,q1,wide,B2_n1,7.478734825567875,1.530957366509762,0,accepted
44,sample_i_analysis,0,20.0,249,16240,B2,0,1,0,1,8861.5,8861.5,6,64416.0,6752.5,3.5,0.46249378,6,5061.5,8861.5,68085.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.089472,11.073117,9.089471329495195,high,q2,mid,B2_n1,11.128512203558676,-0.05539494739412554,0,accepted
44,sample_i_analysis,0,20.0,251,16242,B2,0,1,0,1,5247.5,5247.5,6,46881.0,6802.5,54.22407,0.53277445,11,1447.5,5187.5,47466.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.565507,10.755368,8.565507051694787,mid,q4,wide,B2_n1,10.76776894424945,-0.012400711522399632,0,accepted
44,sample_i_analysis,0,20.0,252,16243,B2,0,1,0,1,6273.5,6273.5,6,53479.0,6770.5,52.37127,0.504067,11,2473.5,6273.5,55270.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.74409,10.887044,8.744089691599754,high,q3,wide,B2_n1,10.919985544827307,-0.03294159188541279,0,accepted
44,sample_i_analysis,0,20.0,258,16249,B8,3,1,1,0,2352.0,2352.0,4,17026.0,7724.0,1264.6531,0.09197698,7,0.0,925.5,4826.5,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.7630215,9.7424965,7.763021309018518,none,q1,wide,B8_n1,8.481876846288671,1.2606196441898447,3,accepted
44,sample_i_analysis,0,20.0,260,16251,B2,0,1,0,1,5484.5,5484.5,6,48760.0,6732.5,8.440971,0.53219855,12,1684.5,5484.5,50451.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.609681,10.794665,8.60968121085139,high,q4,wide,B2_n1,10.82875784719086,-0.03409251058197249,0,accepted
44,sample_i_analysis,0,20.0,261,16252,B2,0,1,0,1,6234.0,6234.0,7,49999.0,6783.0,6.708204,0.54925096,10,2434.0,6227.0,51909.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.737774,10.819758,8.737773460327283,high,q4,wide,B2_n1,10.857247464524757,-0.03748904930258945,0,accepted
44,sample_i_analysis,0,20.0,262,16253,B2,0,1,0,1,4601.0,4601.0,6,42617.0,6754.0,14.8323965,0.5111106,10,801.0,4589.0,43546.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.434029,10.660008,8.434028950155469,mid,q3,wide,B2_n1,10.681573129612264,-0.021564699131307208,0,accepted
44,sample_i_analysis,0,20.0,263,16254,B2,0,1,0,1,1511.5,1511.5,2,1663.0,13518.5,2916.8933,0.0,1,0.0,1511.5,1663.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.320858,7.4163785,7.320857814219513,none,q1,wide,B2_n1,7.416378479192928,1.8884464658697198e-08,0,accepted
44,sample_i_analysis,0,20.0,265,16256,B2,0,1,0,1,1249.0,1249.0,8,9094.0,6760.0,7.3993244,0.5101166,8,0.0,1250.5,9267.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.1300983,9.11537,7.130098510125578,none,q3,wide,B2_n1,9.134214981586691,-0.018845184833761408,0,accepted
44,sample_i_analysis,0,20.0,266,16257,B2,0,1,0,1,5015.0,5015.0,6,45006.0,6754.0,8.124039,0.5275741,11,1215.0,5015.0,46389.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.520188,10.714551,8.520188700396035,mid,q4,wide,B2_n1,10.744817641143541,-0.030266669158677928,0,accepted
44,sample_i_analysis,0,20.0,269,16260,B2,0,1,0,1,5917.0,5917.0,6,50750.0,6792.0,19.570385,0.4964335,11,2117.0,5917.0,52350.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.685585,10.834667,8.685584842676695,high,q3,wide,B2_n1,10.865707216298683,-0.03104001048813565,0,accepted
44,sample_i_analysis,0,20.0,270,16261,B2,0,1,0,1,6392.5,6392.5,6,53878.0,6734.5,29.219,0.48687777,10,2592.5,6360.5,55136.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.76288,10.894478,8.76288070716534,high,q3,wide,B2_n1,10.917558139327655,-0.023080295089373593,0,accepted
44,sample_i_analysis,0,20.0,271,16262,B2,0,1,0,1,6578.5,6578.5,7,52362.0,6732.5,3.5,0.5607502,9,2778.5,6577.0,54955.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.791562,10.865936,8.791562034805892,high,q4,mid,B2_n1,10.914269947503,-0.048333668206124614,0,accepted
44,sample_i_analysis,0,20.0,272,16263,B2,0,1,0,1,6175.0,6175.0,14,24966.0,6758.0,17.10263,0.9969959,5,2375.0,6158.5,28852.5,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.728264,10.12527,8.728264161496178,high,q4,wide,B2_n1,10.26995192329456,-0.14468203346301678,0,accepted
44,sample_i_analysis,0,20.0,274,16265,B2,0,1,0,1,2222.5,2222.5,7,15914.0,6779.5,23.210989,0.4329521,7,0.0,2222.5,16096.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,-0.1746153091992176,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.706388,9.674954,7.70638796738806,none,q1,wide,B2_n1,9.686326072899465,-0.011371658531789564,0,accepted
